"913430159440728065","Thu Sep 28 15:48:15  2017",493,1173,"Just back from Saudi Arabia. Social and economic change is striking. Long way to go but new generation is \"driving\" reform."
"905770862573441024","Thu Sep 07 12:32:56  2017",222,1808,"#TBT Summer’s over; back to school! https:\/\/t.co\/4d7uXrKDeA"
"905170549248315392","Tue Sep 05 20:47:30  2017",1247,4163,"Immigration is a complex issue but I wouldn't deport a kid who was brought here and only knows America. Congress must address. #DACA"
"902869606058119171","Wed Aug 30 12:24:23  2017",30,275,"Warren, happy 87th birthday! And thanks for the great advice earlier\nthis month to our Baltimore #10KSBGrads https:\/\/t.co\/TAk0k0oUH0"
"899717191972638720","Mon Aug 21 19:37:49  2017",2044,7585,"Wish the moon wasn't the only thing casting a shadow across the country. We got through one, we'll get through the other. #SolarEclipse2017"
"897089317457321984","Mon Aug 14 13:35:35  2017",518,1604,"Lincoln: \"A house divided against itself cannot stand.\" Isolate those who try to separate us. No equivalence w\/ those who bring us together."
"888493225459286016","Fri Jul 21 20:17:47  2017",39,309,"Thanks to @GregoryMeeks &amp; the Congressional Black Caucus for a great discussion on the economy, ways to create more… https:\/\/t.co\/EPJPTFtr9f"
"885922625884745728","Fri Jul 14 18:03:08  2017",100,506,"Every now and then, David lets his hair down... https:\/\/t.co\/WBaGtUEZCH"
"883780425138753536","Sat Jul 08 20:10:47  2017",43,211,"\"Destined for War\" by @GrahamTAllison informs the moment like \"Guns of August\" did for Kennedy in Cuban missile crisis. Important lessons."
"879425496013955073","Mon Jun 26 19:45:51  2017",219,1582,"Beautiful day in London. Streets busy, everyone out, no concession to terror threats. Have to admire the Brits."
"877197101519732737","Tue Jun 20 16:11:01  2017",119,0,"RT @GoldmanSachs: $GS CEO @lloydblankfein on the drivers and challenges behind China’s economic growth: https:\/\/t.co\/mBJ3MeqLup https:\/\/t.c…"
"875385242386911232","Thu Jun 15 16:11:20  2017",329,1451,"One way to honor DC victims: Dems &amp; Reps work TOGETHER &amp; make progress on Infrastructure, Health care, Tax reform, Immigration, etc. Unify."
"874285194823569409","Mon Jun 12 15:20:08  2017",110,536,"Congrats to @JeffImmelt for leading GE thru 9\/11, fin'l crisis &amp; slow global economy. Revamped portfolio, 2X core profits. #1 biz statesman."
"873288013224267776","Fri Jun 09 21:17:41  2017",4119,17620,"Just landed from China, trying to catch up.... How did \"infrastructure week\" go?"
"872070162744307713","Tue Jun 06 12:38:23  2017",1083,4747,"Arrived in China, as always impressed by condition of airport, roads, cell service, etc. US needs to invest in infrastructure to keep up!"
"870696698397433856","Fri Jun 02 17:40:44  2017",672,2706,"Leadership helps 🇺🇸Our language is dominant; $ global; 🌎talent comes. Bad if lost. Consider w\/ making policy on enviro, trade, defense, etc."
"870389673193082880","Thu Jun 01 21:20:43  2017",10951,28069,"Today's decision is a setback for the environment and for the U.S.'s leadership position in the world. #ParisAgreement"
