date,volume,open,open_difference_daily,open_difference_weekly,close,close_difference_daily,close_difference_weekly,low,low_difference_daily,low_difference_weekly,high,high_difference_daily,high_difference_weekly
2018/12/27,42836925.0000,63.9680,3.968,-8.432,63.2260,-1.992,-6.458,60.3000,1.482,-8.476,64.4343,-0.9597,-8.7057
2018/12/28,49593885.0000,64.6200,0.652,-5.488,66.7740,3.548,-0.632,63.6820,3.382,-3.056,67.2480,2.8137,-3.062
2018/12/31,31471490.0000,67.5580,2.938,0.038,66.5600,-0.214,-0.034,65.0520,1.37,-0.896,67.8420,0.594,-1.56
2019/01/02,58056350.0000,61.2200,-6.338,-4.1908,62.0240,-4.536,-1.052,59.7600,-5.292,-2.6138,63.0260,-4.816,-3.032
2019/01/03,34742885.0000,61.4000,0.18,-2.08,60.0720,-1.952,-3.882,59.4760,-0.284,-3.012,61.8800,-1.146,-2.814
2019/01/04,36913775.0000,61.2000,-0.2,-1.5,63.5380,3.466,4.46,60.5460,1.07,1.507,63.6000,1.72,0.7
2019/01/07,37711690.0000,64.3440,3.144,4.344,66.9920,3.454,1.774,63.5502,3.0042,4.7322,67.3480,3.748,1.954
2019/01/08,34972135.0000,68.3920,4.048,4.424,67.0700,0.078,3.844,65.4040,1.8538,5.104,68.8020,1.454,4.3677
2019/01/09,27133090.0000,67.1000,-1.292,2.48,67.7060,0.636,0.932,66.2940,0.89,2.612,68.7005,-0.1015,1.4525
2019/01/10,30248105.0000,66.8800,-0.22,-0.678,68.9940,1.288,2.434,66.3580,0.064,1.306,69.0780,0.3775,1.236
2019/01/11,25175390.0000,68.4180,1.538,7.198,69.4520,0.458,7.428,67.7540,1.396,7.994,69.6820,0.604,6.656
2019/01/14,26163450.0000,68.4760,0.058,7.076,66.8800,-2.572,6.808,66.8000,-0.954,7.324,68.5000,-1.182,6.62
2019/01/15,30239450.0000,67.0000,-1.476,5.8,68.8860,2.006,5.348,66.9000,0.1,6.354,69.7600,1.26,6.16
2019/01/16,23386135.0000,68.9560,1.956,4.612,69.2100,0.324,2.218,68.7000,1.8,5.1498,70.4000,0.64,3.052
2019/01/17,18305810.0000,69.2420,0.286,0.85,69.4620,0.252,2.392,68.8300,0.13,3.426,70.3000,-0.1,1.498
2019/01/18,120396300.0000,64.6000,-4.642,-2.5,60.4520,-9.01,-7.254,59.9460,-8.884,-6.348,65.4259,-4.8741,-3.2746
2019/01/22,60260650.0000,60.9640,-3.636,-5.916,59.7840,-0.668,-9.21,59.1000,-0.846,-7.258,61.6000,-3.8259,-7.478
2019/01/23,62565400.0000,58.5000,-2.464,-9.918,57.5180,-2.266,-11.934,56.3380,-2.762,-11.416,58.9000,-2.7,-10.782
2019/01/24,39954555.0000,56.6060,-1.894,-11.87,58.3020,0.784,-8.578,55.8566,-0.4814,-10.9434,58.7360,-0.164,-9.764
2019/01/25,35513905.0000,58.8780,2.272,-8.122,59.4080,1.106,-9.478,57.9100,2.0534,-8.99,59.7039,0.9679,-10.0561
2019/01/28,32047385.0000,58.5820,-0.296,-10.374,59.2760,-0.132,-9.934,57.5500,-0.36,-11.15,59.4920,-0.2119,-10.908
2019/01/29,23014665.0000,59.0540,0.472,-10.188,59.4920,0.216,-9.97,58.3600,0.81,-10.47,59.7113,0.2193,-10.5887
2019/01/30,52970200.0000,60.0900,1.036,-4.51,61.7540,2.262,1.302,59.6980,1.338,-0.248,61.8000,2.0887,-3.6259
2019/01/31,62725950.0000,60.2000,0.11,-0.764,61.4040,-0.35,1.62,58.8000,-0.898,-0.3,62.3127,0.5127,0.7127
2019/02/01,36318090.0000,61.0840,0.884,2.584,62.4420,1.038,4.924,60.7000,1.9,4.362,63.2200,0.9073,4.32
2019/02/04,36720380.0000,62.5960,1.512,5.99,62.5780,0.136,4.276,60.3760,-0.324,4.5194,63.0600,-0.16,4.324
2019/02/05,33673695.0000,62.4980,-0.098,3.62,64.2700,1.692,4.862,62.4499,2.0739,4.5399,64.4880,1.428,4.7841
2019/02/06,25156840.0000,63.9180,1.42,5.336,63.4440,-0.826,4.168,63.1248,0.6749,5.5748,64.8480,0.36,5.356
2019/02/07,32559150.0000,62.6600,-1.258,3.606,61.5020,-1.942,2.01,60.6000,-2.5248,2.24,62.9400,-1.908,3.2287
2019/02/08,29175390.0000,61.3660,-1.294,1.276,61.1600,-0.342,-0.594,59.7000,-0.9,0.002,61.4890,-1.451,-0.311
2019/02/11,35570060.0000,62.3200,0.954,2.12,62.5680,1.408,1.164,62.1000,2.4,3.3,63.7200,2.231,1.4073
2019/02/12,27427095.0000,63.2400,0.92,2.156,62.3620,-0.206,-0.08,61.9240,-0.176,1.224,63.6380,-0.082,0.418
2019/02/13,25651990.0000,62.4700,-0.77,-0.126,61.6340,-0.728,-0.944,61.1140,-0.81,0.738,62.5500,-1.088,-0.51
2019/02/14,25954435.0000,60.6760,-1.794,-1.822,60.7540,-0.88,-3.516,60.2000,-0.914,-2.2499,61.3540,-1.196,-3.134
2019/02/15,19479075.0000,60.9000,0.224,-3.018,61.5760,0.822,-1.868,60.7800,0.58,-2.3448,61.6000,0.246,-3.248
2019/02/19,20602600.0000,61.3120,0.412,-1.348,61.1280,-0.448,-0.374,61.0940,0.314,0.494,62.3088,0.7088,-0.6312
2019/02/20,35664845.0000,60.8820,-0.43,-0.484,60.5120,-0.616,-0.648,59.8000,-1.294,0.1,61.2600,-1.0488,-0.229
2019/02/21,44404150.0000,60.3620,-0.52,-1.958,58.2460,-2.266,-4.322,58.1000,-1.7,-4.0,60.6480,-0.612,-3.072
2019/02/22,28656900.0000,58.8980,-1.464,-4.342,58.9420,0.696,-3.42,58.4200,0.32,-3.504,59.3000,-1.348,-4.338
2019/02/25,31068505.0000,59.5820,0.684,-2.888,59.7540,0.812,-1.88,59.4001,0.9801,-1.7139,60.5809,1.2809,-1.9691
2019/02/26,42858045.0000,58.4440,-1.138,-2.232,59.5720,-0.182,-1.182,57.7540,-1.6461,-2.446,60.4020,-0.1789,-0.952
2019/02/27,55720500.0000,60.3560,1.912,-0.544,62.9480,3.376,1.372,60.1100,2.356,-0.67,63.2590,2.857,1.659
2019/02/28,48331120.0000,63.7840,3.428,2.472,63.9760,1.028,2.848,62.1620,2.052,1.068,64.0000,0.741,1.6912
2019/03/01,114243750.0000,61.3880,-2.396,0.506,58.9580,-5.018,-1.554,58.3800,-3.782,-1.42,61.4260,-2.574,0.166
2019/03/04,85344450.0000,59.6240,-1.764,-0.738,57.0720,-1.886,-1.174,56.5560,-1.824,-1.544,59.8000,-1.626,-0.848
2019/03/05,93649000.0000,56.4000,-3.224,-2.498,55.3080,-1.764,-3.634,54.0200,-2.536,-4.4,56.8000,-3.0,-2.5
2019/03/06,51596850.0000,55.2960,-1.104,-4.286,55.2480,-0.06,-4.506,54.8780,0.858,-4.5221,56.3012,-0.4988,-4.2797
2019/03/07,47053485.0000,55.7680,0.472,-2.676,55.3180,0.07,-4.254,54.8500,-0.028,-2.904,56.9400,0.6388,-3.462
2019/03/08,44028860.0000,55.3820,-0.386,-4.974,56.8280,1.51,-6.12,55.1780,0.328,-4.932,57.1180,0.178,-6.141
2019/03/11,36861490.0000,56.7040,1.322,-7.08,58.1840,1.356,-5.792,56.1000,0.922,-6.062,58.2560,1.138,-5.744
2019/03/12,37440185.0000,57.2980,0.594,-4.09,56.6720,-1.512,-2.286,56.2120,0.112,-2.168,57.6140,-0.642,-3.812
2019/03/13,34089270.0000,56.7800,-0.518,-2.844,57.7920,1.12,0.72,56.5400,0.328,-0.016,58.3980,0.784,-1.402
2019/03/14,35240690.0000,58.4900,1.71,2.09,57.9920,0.2,2.684,57.6580,1.118,3.638,59.0780,0.68,2.278
2019/03/15,73786800.0000,56.7020,-1.788,1.406,55.0860,-2.906,-0.162,54.8800,-2.778,0.002,56.7449,-2.3331,0.4437
2019/03/18,51324800.0000,55.2000,-1.502,-0.568,53.8980,-1.188,-1.42,53.4600,-1.42,-1.39,55.6100,-1.1349,-1.33
2019/03/19,58871650.0000,53.5000,-1.7,-1.882,53.4940,-0.404,-3.334,52.6920,-0.768,-2.486,54.6600,-0.95,-2.458
2019/03/20,34409880.0000,53.9380,0.438,-2.766,54.7200,1.226,-3.464,53.2600,0.568,-2.84,54.9940,0.334,-3.262
2019/03/21,29654625.0000,54.5200,0.582,-2.778,54.8040,0.084,-1.868,53.6900,0.43,-2.522,55.2900,0.296,-2.324
2019/03/22,43609750.0000,54.5160,-0.004,-2.264,52.9060,-1.898,-4.886,52.8000,-0.89,-3.74,54.5600,-0.73,-3.838
2019/03/25,51025400.0000,51.9420,-2.574,-6.548,52.0840,-0.822,-5.908,50.8920,-1.908,-6.766,52.6360,-1.924,-6.442
2019/03/26,36709340.0000,52.8880,0.946,-3.814,53.5540,1.47,-1.532,52.8860,1.994,-1.994,54.0520,1.416,-2.6929
2019/03/27,43761920.0000,53.7500,0.862,-1.45,54.9660,1.412,1.068,53.6368,0.7508,0.1768,55.0740,1.022,-0.536
2019/03/28,33824605.0000,55.4320,1.682,1.932,55.7240,0.758,2.23,55.0200,1.3832,2.328,56.0660,0.992,1.406
2019/03/29,29901775.0000,55.7400,0.308,1.802,55.9720,0.248,1.252,54.9000,-0.12,1.64,56.0320,-0.034,1.038
2019/04/01,40465670.0000,56.5240,0.784,2.004,57.8360,1.864,3.032,56.2562,1.3562,2.5662,57.8400,1.808,2.55
2019/04/02,27135920.0000,57.6600,1.136,3.144,57.1760,-0.66,4.27,56.7760,0.5198,3.976,57.8880,0.048,3.328
2019/04/03,39583250.0000,57.4640,-0.196,5.522,58.3620,1.186,6.278,57.4340,0.658,6.542,59.2340,1.346,6.598
2019/04/04,118400850.0000,52.3780,-5.086,-0.51,53.5560,-4.806,0.002,52.1180,-5.316,-0.768,54.2400,-4.994,0.188
2019/04/05,65113700.0000,53.9720,1.594,0.222,54.9920,1.436,0.026,53.2220,1.104,-0.4148,55.2200,0.98,0.146
2019/04/08,51823000.0000,55.5380,1.566,0.106,54.6400,-0.352,-1.084,54.0880,0.866,-0.932,56.2320,1.012,0.166
2019/04/09,29466235.0000,54.3300,-1.208,-1.41,54.4620,-0.178,-1.51,53.9220,-0.166,-0.978,55.0000,-1.232,-1.032
2019/04/10,35225170.0000,55.3480,1.018,-1.176,55.2120,0.75,-2.624,54.5785,0.6565,-1.6777,55.6760,0.676,-2.164
2019/04/11,48906470.0000,53.6600,-1.688,-4.0,53.6840,-1.528,-3.492,53.1200,-1.4585,-3.656,54.1000,-1.576,-3.788
2019/04/12,33676930.0000,54.0440,0.384,-3.42,53.5400,-0.144,-4.822,53.3660,0.246,-4.068,54.3900,0.29,-4.844
2019/04/15,50162450.0000,53.7260,-0.318,1.348,53.2760,-0.264,-0.28,51.7260,-1.64,-0.392,53.7760,-0.614,-0.464
2019/04/16,36332520.0000,53.1500,-0.576,-0.822,54.6720,1.396,-0.32,52.9440,1.218,-0.278,55.0000,1.224,-0.22
2019/04/17,25590055.0000,54.9500,1.8,-0.588,54.2460,-0.426,-0.394,53.7070,0.763,-0.381,54.9580,-0.042,-1.274
2019/04/18,29307390.0000,54.2460,-0.704,-0.084,54.6520,0.406,0.19,53.9500,0.243,0.028,54.9680,0.01,-0.032
2019/04/22,60508450.0000,53.8000,-0.446,-1.548,52.5500,-2.102,-2.662,52.4960,-1.454,-2.0825,53.9360,-1.032,-1.74
2019/04/23,54546750.0000,52.0300,-1.77,-1.63,52.7800,0.23,-0.904,51.1500,-1.346,-1.97,53.1200,-0.816,-0.98
2019/04/24,48285305.0000,52.7700,0.74,-1.274,51.7320,-1.048,-1.808,51.6000,0.45,-1.766,53.0640,-0.056,-1.326
2019/04/25,109116900.0000,51.0000,-1.77,-2.726,49.5260,-2.206,-3.75,49.2140,-2.386,-2.512,51.8000,-1.264,-1.976
2019/04/26,110755800.0000,49.3000,-1.7,-3.85,47.0280,-2.498,-7.644,46.2260,-2.988,-6.718,49.3360,-2.464,-5.664
2019/04/29,83433100.0000,47.1720,-2.128,-7.778,48.2940,1.266,-5.952,46.4340,0.208,-7.273,48.7960,-0.54,-6.162
2019/04/30,47234825.0000,48.4120,1.24,-5.834,47.7380,-0.556,-6.914,47.4000,0.966,-6.55,48.8420,0.046,-6.126
2019/05/01,53521750.0000,47.7700,-0.642,-6.03,46.8020,-0.936,-5.748,46.3000,-1.1,-6.196,48.0000,-0.842,-5.936
2019/05/02,90796700.0000,49.1040,1.334,-2.926,48.8200,2.018,-3.96,47.5440,1.244,-3.606,49.4260,1.426,-3.694
2019/05/03,118533850.0000,48.7720,-0.332,-3.998,51.0060,2.186,-0.726,48.6980,1.154,-2.902,51.3220,1.896,-1.742
2019/05/06,54169700.0000,50.0040,1.232,-0.996,51.0680,0.062,1.542,49.7000,1.002,0.486,51.6700,0.348,-0.13
2019/05/07,50657050.0000,51.3600,1.356,2.06,49.4120,-1.656,2.384,49.0200,-0.68,2.794,51.4420,-0.228,2.106
2019/05/08,30882200.0000,49.3880,-1.972,2.216,48.9680,-0.444,0.674,48.8400,-0.18,2.406,50.1198,-1.3222,1.3238
2019/05/09,33556910.0000,48.4000,-0.988,-0.012,48.3960,-0.572,0.658,47.3887,-1.4513,-0.0113,48.7360,-1.3838,-0.106
2019/05/10,35041680.0000,47.9500,-0.45,0.18,47.9040,-0.492,1.102,47.2040,-0.1847,0.904,48.3980,-0.338,0.398
2019/05/13,54174000.0000,46.4020,-1.548,-2.702,45.4020,-2.502,-3.418,44.9000,-2.304,-2.644,46.4940,-1.904,-2.932
2019/05/14,36262060.0000,45.8600,-0.542,-2.912,46.4620,1.06,-4.544,45.6000,0.7,-3.098,46.9000,0.406,-4.422
2019/05/15,36479880.0000,45.8640,0.004,-4.14,46.3900,-0.072,-4.678,45.0500,-0.55,-4.65,46.4880,-0.412,-5.182
2019/05/16,37416365.0000,45.8980,0.034,-5.462,45.6660,-0.724,-3.746,45.3000,0.25,-3.72,46.2000,-0.288,-5.242
2019/05/17,88933350.0000,44.3920,-1.506,-4.996,42.2060,-3.46,-6.762,41.7840,-3.516,-7.056,44.4480,-1.752,-5.6718
2019/05/20,102631000.0000,40.5600,-3.832,-7.84,41.0720,-1.134,-7.324,39.0500,-2.734,-8.3387,41.2000,-3.248,-7.536
2019/05/21,90019500.0000,39.5520,-1.008,-8.398,41.0160,-0.056,-6.888,39.2080,0.158,-7.996,41.4800,0.28,-6.918
2019/05/22,93425950.0000,39.8200,0.268,-6.582,38.5460,-2.47,-6.856,38.3560,-0.852,-6.544,40.7880,-0.692,-5.706
2019/05/23,132735700.0000,38.8680,-0.952,-6.992,39.0980,0.552,-7.364,37.2440,-1.112,-8.356,39.8930,-0.895,-7.007
2019/05/24,70682850.0000,39.9660,1.098,-5.898,38.1260,-0.972,-8.264,37.7501,0.5061,-7.2999,39.9960,0.103,-6.492
2019/05/28,51564500.0000,38.2400,-1.726,-7.658,37.7400,-0.386,-7.926,37.5700,-0.1801,-7.73,39.0000,-0.996,-7.2
2019/05/29,59843200.0000,37.4200,-0.82,-6.972,37.9720,0.232,-4.234,37.0080,-0.562,-4.776,38.4780,-0.522,-5.97
2019/05/30,39632375.0000,37.7500,0.33,-2.81,37.6440,-0.328,-3.428,37.4040,0.396,-1.646,38.4510,-0.027,-2.749
2019/05/31,52033650.0000,37.0200,-0.73,-2.532,37.0320,-0.612,-3.984,36.8200,-0.584,-2.388,37.9841,-0.4669,-3.4959
2019/06/03,65322050.0000,37.1020,0.082,-2.718,35.7940,-1.238,-2.752,35.3984,-1.4216,-2.9576,37.3360,-0.6481,-3.452
2019/06/04,69037600.0000,36.2200,-0.882,-2.648,38.7200,2.926,-0.378,35.9220,0.5236,-1.322,38.7960,1.46,-1.097
2019/06/05,67553800.0000,39.7360,3.516,-0.23,39.3180,0.598,1.192,38.3697,2.4477,0.6196,40.2556,1.4596,0.2596
2019/06/06,101210750.0000,40.8880,1.152,2.648,41.1900,1.872,3.45,40.3600,1.9903,2.79,42.2000,1.9444,3.2
2019/06/07,80017650.0000,41.0000,0.112,3.58,40.9000,-0.29,2.928,40.6998,0.3398,3.6918,42.1688,-0.0312,3.6908
2019/06/10,52925200.0000,42.0500,1.05,4.3,42.5760,1.676,4.932,41.8020,1.1022,4.398,43.3880,1.2192,4.937
2019/06/11,58267700.0000,43.8288,1.7788,6.8088,43.4200,0.844,6.388,42.7000,0.898,5.88,44.1800,0.792,6.1959
2019/06/12,75987700.0000,44.5900,0.7612,7.488,41.8520,-1.568,6.058,41.8000,-0.9,6.4016,44.6760,0.496,7.34
2019/06/13,40841300.0000,42.0760,-2.514,5.856,42.7820,0.93,4.062,41.5021,-0.2979,5.5801,42.9800,-1.696,4.184
2019/06/14,37167010.0000,42.2500,0.174,2.514,42.9840,0.202,3.666,42.0800,0.5779,3.7103,43.3300,0.35,3.0744
2019/06/17,61584000.0000,43.0960,0.846,2.208,45.0060,2.022,3.816,42.8540,0.774,2.494,45.4000,2.07,3.2
2019/06/18,63578950.0000,45.7440,2.648,4.744,44.9480,-0.058,4.048,44.5120,1.658,3.8122,46.9480,1.548,4.7792
2019/06/19,32875675.0000,45.0220,-0.722,2.972,45.2860,0.338,2.71,44.2120,-0.3,2.41,45.5540,-1.394,2.166
2019/06/20,59317300.0000,44.6000,-0.422,0.7712,43.9240,-1.362,0.504,43.2700,-0.942,0.57,45.3800,-0.174,1.2
2019/06/21,41010390.0000,43.2440,-1.356,-1.346,44.3720,0.448,2.52,43.1000,-0.17,1.3,44.4360,-0.944,-0.24
2019/06/24,28753855.0000,44.6480,1.404,2.572,44.7280,0.356,1.946,44.2040,1.104,2.7019,45.1720,0.736,2.192
2019/06/25,30910355.0000,44.8780,0.23,2.628,43.9520,-0.776,0.968,43.8980,-0.306,1.818,45.0680,-0.104,1.738
2019/06/26,42536040.0000,44.0620,-0.816,0.966,43.8540,-0.098,-1.152,43.6200,-0.278,0.766,45.4460,0.378,0.046
2019/06/27,31698550.0000,43.8900,-0.172,-1.854,44.5680,0.714,-0.38,43.4700,-0.15,-1.042,44.5800,-0.866,-2.368
2019/06/28,34256920.0000,44.1980,0.308,-0.824,44.6920,0.124,-0.594,44.1600,0.69,-0.052,45.0340,0.454,-0.52
2019/07/01,41189820.0000,46.0420,1.844,1.442,45.4340,0.742,1.51,45.2560,1.096,1.986,46.6199,1.5859,1.2399
2019/07/02,46295135.0000,45.7780,-0.264,2.534,44.9100,-0.524,0.538,44.4440,-0.812,1.344,45.8300,-0.7899,1.394
2019/07/03,71005750.0000,47.8780,2.1,3.23,46.9800,2.07,2.252,46.9020,2.458,2.698,48.3140,2.484,3.142
2019/07/05,35328690.0000,46.9140,-0.964,2.036,46.6200,-0.36,2.668,46.1600,-0.742,2.262,47.0900,-1.224,2.022
2019/07/08,29402710.0000,46.2480,-0.666,2.186,46.0680,-0.552,2.214,45.7320,-0.428,2.112,46.4500,-0.64,1.004
2019/07/09,30954175.0000,45.7940,-0.454,1.904,46.0120,-0.056,1.444,45.4560,-0.276,1.986,46.2000,-0.25,1.62
2019/07/10,45728680.0000,46.8300,1.036,2.632,47.7840,1.772,3.092,46.6280,1.172,2.468,47.7880,1.588,2.754
2019/07/11,37572150.0000,47.6280,0.798,1.586,47.7200,-0.064,2.286,47.1600,0.532,1.904,48.3000,0.512,1.6801
2019/07/12,46002605.0000,47.9500,0.322,2.172,49.0160,1.296,4.106,47.9420,0.782,3.498,49.0760,0.776,3.246
2019/07/15,55000450.0000,49.6000,1.65,1.722,50.7000,1.684,3.72,48.9720,1.03,2.07,50.8840,1.808,2.57
2019/07/16,40744945.0000,49.8600,0.26,2.946,50.4760,-0.224,3.856,49.5865,0.6145,3.4265,50.7060,-0.178,3.616
2019/07/17,48823635.0000,51.1340,1.274,4.886,50.9720,0.496,4.904,50.6700,1.0835,4.938,51.6620,0.956,5.212
2019/07/18,23822415.0000,51.0100,-0.124,5.216,50.7080,-0.264,4.696,50.3770,-0.293,4.921,51.1500,-0.512,4.95
2019/07/19,35242050.0000,51.1380,0.128,4.308,51.6360,0.928,3.852,50.9240,0.547,4.296,51.9920,0.842,4.204
2019/07/22,34231365.0000,51.7500,0.612,4.122,51.1360,-0.5,3.416,50.8382,-0.0858,3.6782,52.4310,0.439,4.131
2019/07/23,25115605.0000,51.3420,-0.408,3.392,52.0340,0.898,3.018,50.9000,0.0618,2.958,52.0960,-0.335,3.02
2019/07/24,55364200.0000,51.8340,0.492,2.234,52.9760,0.942,2.276,51.6320,0.732,2.66,53.2140,1.118,2.33
2019/07/25,112091250.0000,46.7000,-5.134,-3.16,45.7640,-7.212,-4.712,45.1100,-6.522,-4.4765,46.9000,-6.314,-3.806
2019/07/26,50138500.0000,45.3840,-1.316,-5.75,45.6080,-0.156,-5.364,44.4500,-0.66,-6.22,46.0520,-0.848,-5.61
2019/07/29,46366655.0000,45.4180,0.034,-5.592,47.1540,1.546,-3.554,45.2065,0.7565,-5.1705,47.1880,1.136,-3.962
2019/07/30,40545070.0000,46.5800,1.162,-4.558,48.4520,1.298,-3.184,46.4360,1.2295,-4.488,48.6720,1.484,-3.32
2019/07/31,45891040.0000,48.6000,2.02,-3.15,48.3220,-0.13,-2.814,47.3300,0.894,-3.5082,49.3360,0.664,-3.095
2019/08/01,41297580.0000,48.5300,-0.07,-2.812,46.7700,-1.552,-5.264,46.3540,-0.976,-4.546,48.9020,-0.434,-3.194
2019/08/02,30682405.0000,46.2700,-2.26,-5.564,46.8680,0.098,-6.108,45.8460,-0.508,-5.786,47.2540,-1.648,-5.96
2019/08/05,35141395.0000,45.9200,-0.35,-0.78,45.6640,-1.204,-0.1,45.1550,-0.691,0.045,46.2735,-0.9805,-0.6265
2019/08/06,27821000.0000,46.3760,0.456,0.992,46.1500,0.486,0.542,45.1500,-0.005,0.7,46.5000,0.2265,0.448
2019/08/07,23882500.0000,45.3000,-1.076,-0.118,46.6840,0.534,-0.47,45.1600,0.01,-0.0465,46.7138,0.2138,-0.4742
2019/08/08,26371745.0000,46.8900,1.59,0.31,47.6600,0.976,-0.792,46.5300,1.37,0.094,47.9600,1.2462,-0.712
2019/08/09,19491220.0000,47.2108,0.3208,-1.3892,47.0020,-0.658,-1.32,46.7620,0.232,-0.568,47.7920,-0.168,-1.544
2019/08/12,23319685.0000,46.5980,-0.6128,-1.932,45.8020,-1.2,-0.968,45.7500,-1.012,-0.604,47.1540,-0.638,-1.748
2019/08/13,24344990.0000,45.7620,-0.836,-0.508,47.0000,1.198,0.132,45.5100,-0.24,-0.336,47.2000,0.046,-0.054
2019/08/14,47812955.0000,46.2420,0.48,0.322,43.9240,-3.076,-1.74,43.3380,-2.172,-1.817,46.3000,-0.9,0.0265
2019/08/15,41159760.0000,44.1720,-2.07,-2.204,43.1280,-0.796,-3.022,42.3100,-1.028,-2.84,44.3120,-1.988,-2.188
2019/08/16,26036880.0000,43.3320,-0.84,-1.968,43.9880,0.86,-2.696,43.2040,0.894,-1.956,44.4480,0.136,-2.2658
2019/08/19,26558740.0000,44.8420,1.51,-2.048,45.3660,1.378,-2.294,44.3400,1.136,-2.19,45.5660,1.118,-2.394
2019/08/20,20852635.0000,45.5240,0.682,-1.6868,45.1720,-0.194,-1.83,44.9080,0.568,-1.854,45.8180,0.252,-1.974
2019/08/21,38998720.0000,44.4020,-1.122,-2.196,44.1660,-1.006,-1.636,43.5200,-1.388,-2.23,44.6440,-1.174,-2.51
2019/08/22,32824820.0000,44.5600,0.158,-1.202,44.4300,0.264,-2.57,43.6440,0.124,-1.866,45.0800,0.436,-2.12
2019/08/23,42798520.0000,43.9940,-0.566,-2.248,42.2800,-2.15,-1.644,42.2000,-1.444,-1.138,44.2340,-0.846,-2.066
2019/08/26,25272070.0000,42.7200,-1.274,-1.452,43.0000,0.72,-0.128,42.3080,0.108,-0.002,43.0040,-1.23,-1.308
2019/08/27,27103635.0000,43.1480,0.428,-0.184,42.8160,-0.184,-1.172,42.4060,0.098,-0.798,43.7600,0.756,-0.688
2019/08/28,16193125.0000,42.7380,-0.41,-2.104,43.1180,0.302,-2.248,42.4620,0.056,-1.878,43.4500,-0.31,-2.116
2019/08/29,25915520.0000,43.8000,1.062,-1.724,44.3420,1.224,-0.83,43.6000,1.138,-1.308,44.6800,1.23,-1.138
2019/08/30,46638875.0000,45.8300,2.03,1.428,45.1220,0.78,0.956,44.8426,1.2426,1.3226,46.4880,1.808,1.844
2019/09/03,26802730.0000,44.8160,-1.014,0.256,45.0020,-0.12,0.572,44.6320,-0.2106,0.988,45.7900,-0.698,0.71
2019/09/04,28843480.0000,45.3780,0.562,1.384,44.1360,-0.866,1.856,43.8410,-0.791,1.641,45.6920,-0.098,1.458
2019/09/05,37016610.0000,44.5000,-0.878,1.78,45.9160,1.78,2.916,44.1700,0.329,1.862,45.9600,0.268,2.956
2019/09/06,20946860.0000,45.4400,0.94,2.292,45.4900,-0.426,2.674,45.0340,0.864,2.628,45.9280,-0.032,2.168
2019/09/09,24013345.0000,46.0000,0.56,3.262,46.3580,0.868,3.24,45.8460,0.812,3.384,46.7520,0.824,3.302
2019/09/10,24418570.0000,46.1600,0.16,2.36,47.1080,0.75,2.766,45.7880,-0.058,2.188,47.1080,0.356,2.428
2019/09/11,50213900.0000,47.4760,1.316,1.646,49.4200,2.312,4.298,47.2000,1.412,2.3574,49.6348,2.5268,3.1468
2019/09/12,42906050.0000,49.5400,2.064,4.724,49.1740,-0.246,4.172,48.8800,1.68,4.248,50.7000,1.0652,4.91
2019/09/13,26565725.0000,49.3920,-0.148,4.014,49.0400,-0.134,4.904,48.9730,0.093,5.132,49.6900,-1.01,3.998
2019/09/16,23640480.0000,49.2000,-0.192,4.7,48.5620,-0.478,2.646,48.2340,-0.739,4.064,49.4860,-0.204,3.526
2019/09/17,19734545.0000,48.4940,-0.706,3.054,48.9580,0.396,3.468,48.0740,-0.16,3.04,49.1200,-0.366,3.192
2019/09/18,21140515.0000,49.0000,0.506,3.0,48.6980,-0.26,2.34,48.4740,0.4,2.628,49.6337,0.5137,2.8817
2019/09/19,24415675.0000,49.2000,0.2,3.04,49.3200,0.622,2.212,48.9680,0.494,3.18,49.5880,-0.0457,2.48
2019/09/20,32531320.0000,49.2980,0.098,1.822,48.1240,-1.196,-1.296,47.6320,-1.336,0.432,49.3892,-0.1988,-0.2456
2019/09/23,21958150.0000,48.0000,-1.298,-1.54,48.2460,0.122,-0.928,47.8440,0.212,-1.036,49.0359,-0.3533,-1.6641
2019/09/24,64705550.0000,48.3040,0.304,-1.088,44.6420,-3.604,-4.398,44.5220,-3.322,-4.451,48.3980,-0.6379,-1.292
2019/09/25,47221430.0000,44.9120,-3.392,-4.288,45.7400,1.098,-2.822,43.6720,-0.85,-4.562,45.7960,-2.602,-3.69
2019/09/26,60393950.0000,46.1320,1.22,-2.362,48.5120,2.772,-0.446,45.4800,1.808,-2.594,48.6620,2.866,-0.458
2019/09/27,55615900.0000,48.4400,2.308,-0.56,48.4260,-0.086,-0.272,47.7460,2.266,-0.728,49.7420,1.08,0.1083
2019/09/30,29730805.0000,48.6000,0.16,-0.6,48.1740,-0.252,-1.146,47.2222,-0.5238,-1.7458,48.7960,-0.946,-0.792
2019/10/01,30981450.0000,48.3000,-0.3,-0.998,48.9380,0.764,0.814,47.8260,0.6038,0.194,49.1900,0.394,-0.1992
2019/10/02,31282740.0000,48.6580,0.358,0.658,48.6260,-0.312,0.38,47.8860,0.06,0.042,48.9300,-0.26,-0.1059
2019/10/03,75688800.0000,46.3720,-2.286,-1.932,46.6060,-2.02,1.964,44.8560,-3.03,0.334,46.8960,-2.034,-1.502
2019/10/04,40105900.0000,46.3220,-0.05,1.41,46.2860,-0.32,0.546,45.6140,0.758,1.942,46.9560,0.06,1.16
2019/10/07,40434785.0000,45.9600,-0.362,-0.172,47.5440,1.258,-0.968,45.7100,0.096,0.23,47.7120,0.756,-0.95
